Column Name,Inconsistent Data Types Across Files,Data Types by File
juveniles_released_on_probation_and_placed_under_the_care_of_parent_guardian,False,{'Juveniles_arrested_and_their_disposal.csv': 'int64'}
juveniles_sent_home_after_advice_or_admonition,False,{'Juveniles_arrested_and_their_disposal.csv': 'int64'}
juveniles_sent_to_special_home,False,{'Juveniles_arrested_and_their_disposal.csv': 'int64'}
juveniles_whose_cases_pending_disposal,False,{'Juveniles_arrested_and_their_disposal.csv': 'int64'}
victims_above_50_yrs,True,"{'CH_not_murder_victim_age_sex.csv': 'float64', 'Victims_of_rape.csv': 'int64', 'Murder_victim_age_sex.csv': 'float64'}"
victims_total,True,"{'CH_not_murder_victim_age_sex.csv': 'float64', 'Murder_victim_age_sex.csv': 'int64'}"
victims_upto_10_15_yrs,False,"{'CH_not_murder_victim_age_sex.csv': 'float64', 'Murder_victim_age_sex.csv': 'float64'}"
victims_upto_10_yrs,True,"{'CH_not_murder_victim_age_sex.csv': 'float64', 'Victims_of_rape.csv': 'int64', 'Murder_victim_age_sex.csv': 'float64'}"
victims_upto_15_18_yrs,False,"{'CH_not_murder_victim_age_sex.csv': 'float64', 'Murder_victim_age_sex.csv': 'float64'}"
victims_upto_18_30_yrs,False,"{'CH_not_murder_victim_age_sex.csv': 'float64', 'Murder_victim_age_sex.csv': 'float64'}"
victims_upto_30_50_yrs,False,"{'CH_not_murder_victim_age_sex.csv': 'float64', 'Murder_victim_age_sex.csv': 'float64'}"
chnamurder_cause_by_terroristextremist,False,{'Motive_or_cause_of_murder_and_culpable_homicide_not_amounting_to_murder.csv': 'int64'}
chnamurder_cause_casteism,False,{'Motive_or_cause_of_murder_and_culpable_homicide_not_amounting_to_murder.csv': 'int64'}
chnamurder_cause_class_conflict,False,{'Motive_or_cause_of_murder_and_culpable_homicide_not_amounting_to_murder.csv': 'int64'}
chnamurder_cause_communalism,False,{'Motive_or_cause_of_murder_and_culpable_homicide_not_amounting_to_murder.csv': 'int64'}
chnamurder_cause_dowry,False,{'Motive_or_cause_of_murder_and_culpable_homicide_not_amounting_to_murder.csv': 'int64'}
chnamurder_cause_for_political_reason,False,{'Motive_or_cause_of_murder_and_culpable_homicide_not_amounting_to_murder.csv': 'int64'}
chnamurder_cause_gain,False,{'Motive_or_cause_of_murder_and_culpable_homicide_not_amounting_to_murder.csv': 'int64'}
chnamurder_cause_love_affairssexual_relations,False,{'Motive_or_cause_of_murder_and_culpable_homicide_not_amounting_to_murder.csv': 'int64'}
chnamurder_cause_lunacy,False,{'Motive_or_cause_of_murder_and_culpable_homicide_not_amounting_to_murder.csv': 'int64'}
chnamurder_cause_other_causes_or_motives,False,{'Motive_or_cause_of_murder_and_culpable_homicide_not_amounting_to_murder.csv': 'int64'}
chnamurder_cause_personal_vendetta_or_enmity,False,{'Motive_or_cause_of_murder_and_culpable_homicide_not_amounting_to_murder.csv': 'int64'}
chnamurder_cause_property_dispute,False,{'Motive_or_cause_of_murder_and_culpable_homicide_not_amounting_to_murder.csv': 'int64'}
chnamurder_cause_total,False,{'Motive_or_cause_of_murder_and_culpable_homicide_not_amounting_to_murder.csv': 'int64'}
chnamurder_cause_witchcraft,False,{'Motive_or_cause_of_murder_and_culpable_homicide_not_amounting_to_murder.csv': 'int64'}
murder_cause_by_terroristextremist,False,{'Motive_or_cause_of_murder_and_culpable_homicide_not_amounting_to_murder.csv': 'int64'}
murder_cause_casteism,False,{'Motive_or_cause_of_murder_and_culpable_homicide_not_amounting_to_murder.csv': 'int64'}
murder_cause_class_conflict,False,{'Motive_or_cause_of_murder_and_culpable_homicide_not_amounting_to_murder.csv': 'int64'}
murder_cause_communalism,False,{'Motive_or_cause_of_murder_and_culpable_homicide_not_amounting_to_murder.csv': 'int64'}
murder_cause_dowry,False,{'Motive_or_cause_of_murder_and_culpable_homicide_not_amounting_to_murder.csv': 'int64'}
murder_cause_for_political_reason,False,{'Motive_or_cause_of_murder_and_culpable_homicide_not_amounting_to_murder.csv': 'int64'}
murder_cause_gain,False,{'Motive_or_cause_of_murder_and_culpable_homicide_not_amounting_to_murder.csv': 'int64'}
murder_cause_love_affairssexual_relations,False,{'Motive_or_cause_of_murder_and_culpable_homicide_not_amounting_to_murder.csv': 'int64'}
murder_cause_lunacy,False,{'Motive_or_cause_of_murder_and_culpable_homicide_not_amounting_to_murder.csv': 'int64'}
murder_cause_other_causes_or_motives,False,{'Motive_or_cause_of_murder_and_culpable_homicide_not_amounting_to_murder.csv': 'int64'}
murder_cause_personal_vendetta_or_enmity,False,{'Motive_or_cause_of_murder_and_culpable_homicide_not_amounting_to_murder.csv': 'int64'}
murder_cause_property_dispute,False,{'Motive_or_cause_of_murder_and_culpable_homicide_not_amounting_to_murder.csv': 'int64'}
murder_cause_total,False,{'Motive_or_cause_of_murder_and_culpable_homicide_not_amounting_to_murder.csv': 'int64'}
murder_cause_witchcraft,False,{'Motive_or_cause_of_murder_and_culpable_homicide_not_amounting_to_murder.csv': 'int64'}
epc_cases_cases_acquitted,False,{'Escapes_from_police_custody.csv': 'float64'}
epc_cases_cases_convicted,False,{'Escapes_from_police_custody.csv': 'float64'}
epc_cases_cases_pending_for_trial,False,{'Escapes_from_police_custody.csv': 'float64'}
epc_cases_registered,False,{'Escapes_from_police_custody.csv': 'float64'}
epc_cases_trial_completed,False,{'Escapes_from_police_custody.csv': 'float64'}
epc_escapees_re_arrested_from_lockup,False,{'Escapes_from_police_custody.csv': 'float64'}
epc_escapees_re_arrested_from_others,False,{'Escapes_from_police_custody.csv': 'float64'}
epc_fr_submitted,False,{'Escapes_from_police_custody.csv': 'float64'}
epc_persons_awarded_more_than_3_years_imprisonment,False,{'Escapes_from_police_custody.csv': 'float64'}
epc_persons_awarded_upto_3_years_imprisonment,False,{'Escapes_from_police_custody.csv': 'float64'}
epc_persons_cases_acquitted,False,{'Escapes_from_police_custody.csv': 'float64'}
epc_persons_cases_convicted,False,{'Escapes_from_police_custody.csv': 'float64'}
epc_persons_cases_pending_for_trial,False,{'Escapes_from_police_custody.csv': 'float64'}
epc_persons_chargesheeted_for_escape,False,{'Escapes_from_police_custody.csv': 'float64'}
epc_persons_escaped,False,{'Escapes_from_police_custody.csv': 'float64'}
epc_persons_escaped_from_lockup,False,{'Escapes_from_police_custody.csv': 'float64'}
epc_persons_escaped_outside_the_lockup,False,{'Escapes_from_police_custody.csv': 'float64'}
epc_persons_escaped_total,False,{'Escapes_from_police_custody.csv': 'float64'}
epc_persons_trial_completed,False,{'Escapes_from_police_custody.csv': 'float64'}
civilians_injured,False,{'Casualties_under_police_firing_and_lathi_charge.csv': 'int64'}
civilians_killed,False,{'Casualties_under_police_firing_and_lathi_charge.csv': 'int64'}
no_of_firings,False,{'Casualties_under_police_firing_and_lathi_charge.csv': 'int64'}
policemen_injured,False,{'Casualties_under_police_firing_and_lathi_charge.csv': 'int64'}
policemen_killed,False,{'Casualties_under_police_firing_and_lathi_charge.csv': 'int64'}
Original File Name,False,{'cleaned_file_list.csv': 'object'}
Cleaned File Name,False,{'cleaned_file_list.csv': 'object'}
crime,False,"{'Juvenile_apprehended_state_IPC.csv': 'object', 'Juvenile_apprehended_state_SLL.csv': 'object'}"
boys_7-12_years,False,"{'Juvenile_apprehended_state_IPC.csv': 'int64', 'Juvenile_apprehended_state_SLL.csv': 'int64'}"
girls_7-12_years,False,"{'Juvenile_apprehended_state_IPC.csv': 'int64', 'Juvenile_apprehended_state_SLL.csv': 'int64'}"
boys_12-16_years,False,"{'Juvenile_apprehended_state_IPC.csv': 'int64', 'Juvenile_apprehended_state_SLL.csv': 'int64'}"
girls_12-16_years,False,"{'Juvenile_apprehended_state_IPC.csv': 'int64', 'Juvenile_apprehended_state_SLL.csv': 'int64'}"
boys_16-18_years,False,"{'Juvenile_apprehended_state_IPC.csv': 'int64', 'Juvenile_apprehended_state_SLL.csv': 'int64'}"
girls_16-18_years,False,"{'Juvenile_apprehended_state_IPC.csv': 'int64', 'Juvenile_apprehended_state_SLL.csv': 'int64'}"
total_for_boys_all_age_groups,False,"{'Juvenile_apprehended_state_IPC.csv': 'int64', 'Juvenile_apprehended_state_SLL.csv': 'int64'}"
total_for_girls_all_age_groups,False,"{'Juvenile_apprehended_state_IPC.csv': 'int64', 'Juvenile_apprehended_state_SLL.csv': 'int64'}"
kidnapping_abduction,False,"{'District_wise_crimes_committed_against_ST_2013.csv': 'int64', 'District_wise_crimes_committed_against_ST_2001_2012.csv': 'int64'}"
other_crimes_against_sts,False,"{'District_wise_crimes_committed_against_ST_2013.csv': 'int64', 'District_wise_crimes_committed_against_ST_2001_2012.csv': 'int64'}"
auto_theft_coordinated/traced,False,{'Auto_theft.csv': 'float64'}
auto_theft_recovered,False,{'Auto_theft.csv': 'float64'}
auto_theft_stolen,False,{'Auto_theft.csv': 'int64'}
subgroup,False,{'Victims_of_rape.csv': 'object'}
rape_cases_reported,False,{'Victims_of_rape.csv': 'int64'}
victims_between_10-14_yrs,False,{'Victims_of_rape.csv': 'int64'}
victims_between_14-18_yrs,False,{'Victims_of_rape.csv': 'int64'}
victims_between_18-30_yrs,False,{'Victims_of_rape.csv': 'int64'}
victims_between_30-50_yrs,False,{'Victims_of_rape.csv': 'int64'}
victims_of_rape_total,False,{'Victims_of_rape.csv': 'int64'}
total_ipc_crimes_against_sts,False,{'District_wise_crimes_committed_against_ST_2014.csv': 'int64'}
other_sll_crime_against_sts,False,{'District_wise_crimes_committed_against_ST_2014.csv': 'int64'}
total_crimes_against_sts,False,{'District_wise_crimes_committed_against_ST_2014.csv': 'int64'}
cd_hospitalisation_treatment,False,{'Custodial_death_during_hospitalization_or_treatment.csv': 'int64'}
rank_all_ranks_total,False,{'Police_strength_actual_and_sanctioned.csv': 'int64'}
rank_asi_equivalent,False,{'Police_strength_actual_and_sanctioned.csv': 'int64'}
rank_aspdyspassttcommandant,False,{'Police_strength_actual_and_sanctioned.csv': 'int64'}
rank_below_hc_and_above_constables,False,{'Police_strength_actual_and_sanctioned.csv': 'int64'}
rank_constables,False,{'Police_strength_actual_and_sanctioned.csv': 'int64'}
rank_dgaddl_dg,False,{'Police_strength_actual_and_sanctioned.csv': 'int64'}
rank_dig,False,{'Police_strength_actual_and_sanctioned.csv': 'int64'}
rank_head_constables,False,{'Police_strength_actual_and_sanctioned.csv': 'int64'}
rank_igsplig,False,{'Police_strength_actual_and_sanctioned.csv': 'int64'}
rank_inspectors_equivalent,False,{'Police_strength_actual_and_sanctioned.csv': 'int64'}
rank_si_equivalent,False,{'Police_strength_actual_and_sanctioned.csv': 'int64'}
rank_sspspaddlspcommandant,False,{'Police_strength_actual_and_sanctioned.csv': 'int64'}
economic_set_up_annual_income_250001_to_50000,False,{'Juveniles_arrested_Economic_setup.csv': 'int64'}
economic_set_up_annual_income_upto_rs_25000,False,{'Juveniles_arrested_Economic_setup.csv': 'int64'}
economic_set_up_middle_income_from_100001_to_200000,False,{'Juveniles_arrested_Economic_setup.csv': 'int64'}
economic_set_up_middle_income_from_50001_to_100000,False,{'Juveniles_arrested_Economic_setup.csv': 'int64'}
economic_set_up_total,False,{'Juveniles_arrested_Economic_setup.csv': 'int64'}
economic_set_up_upper_income_above_rs_300000,False,{'Juveniles_arrested_Economic_setup.csv': 'int64'}
economic_set_up_upper_middle_income_from_200001_to_300000,False,{'Juveniles_arrested_Economic_setup.csv': 'int64'}
